149.993992;149.993934;149.993877;149.993821;149.993766;149.993711;149.993657;149.993605;149.993553;149.993503;149.993453;149.993404;149.993357;149.99331;149.993264;149.99322;149.993176;149.993134;149.993093;149.993053;149.993014;149.992976;149.992939;149.992904;149.992869;149.992836;149.992804;149.992774;149.992744;149.992716;149.992689;149.992663;149.992638;149.992615;149.992593;149.992572;149.992553;149.992535;149.992518;149.992502;149.992488;149.992475;149.992463;149.992453;149.992444;149.992436;149.99243;149.992425;149.992421;149.992418;149.992417
149.99562;149.995578;149.995536;149.995495;149.995455;149.995415;149.995376;149.995338;149.9953;149.995263;149.995227;149.995191;149.995156;149.995122;149.995089;149.995057;149.995025;149.994994;149.994964;149.994935;149.994907;149.994879;149.994852;149.994826;149.994801;149.994777;149.994754;149.994732;149.99471;149.994689;149.99467;149.994651;149.994633;149.994616;149.9946;149.994585;149.994571;149.994557;149.994545;149.994534;149.994523;149.994514;149.994505;149.994498;149.994491;149.994486;149.994481;149.994477;149.994474;149.994472;149.994472
149.996807;149.996776;149.996746;149.996716;149.996686;149.996657;149.996629;149.996601;149.996573;149.996546;149.99652;149.996494;149.996469;149.996444;149.99642;149.996396;149.996373;149.996351;149.996329;149.996307;149.996287;149.996267;149.996247;149.996228;149.99621;149.996192;149.996175;149.996159;149.996143;149.996128;149.996114;149.9961;149.996087;149.996075;149.996063;149.996052;149.996042;149.996032;149.996023;149.996015;149.996007;149.996;149.995994;149.995989;149.995984;149.99598;149.995976;149.995974;149.995971;149.99597;149.99597
149.997672;149.997649;149.997627;149.997606;149.997584;149.997563;149.997542;149.997522;149.997502;149.997482;149.997463;149.997444;149.997426;149.997407;149.99739;149.997373;149.997356;149.997339;149.997323;149.997308;149.997293;149.997278;149.997264;149.99725;149.997237;149.997224;149.997212;149.9972;149.997188;149.997177;149.997167;149.997157;149.997147;149.997138;149.99713;149.997122;149.997114;149.997107;149.997101;149.997095;149.997089;149.997084;149.997079;149.997075;149.997072;149.997069;149.997066;149.997064;149.997063;149.997062;149.997062
149.998303;149.998286;149.99827;149.998254;149.998239;149.998223;149.998208;149.998193;149.998179;149.998164;149.99815;149.998137;149.998123;149.99811;149.998097;149.998084;149.998072;149.99806;149.998049;149.998037;149.998026;149.998016;149.998005;149.997995;149.997985;149.997976;149.997967;149.997958;149.99795;149.997942;149.997934;149.997927;149.99792;149.997914;149.997907;149.997902;149.997896;149.997891;149.997886;149.997882;149.997878;149.997874;149.997871;149.997868;149.997865;149.997863;149.997861;149.99786;149.997859;149.997858;149.997858
149.998763;149.998751;149.998739;149.998727;149.998716;149.998705;149.998694;149.998683;149.998672;149.998662;149.998651;149.998641;149.998632;149.998622;149.998613;149.998603;149.998595;149.998586;149.998577;149.998569;149.998561;149.998553;149.998546;149.998538;149.998531;149.998525;149.998518;149.998512;149.998506;149.9985;149.998494;149.998489;149.998484;149.998479;149.998474;149.99847;149.998466;149.998462;149.998459;149.998456;149.998453;149.99845;149.998448;149.998446;149.998444;149.998442;149.998441;149.99844;149.998439;149.998438;149.998438
149.999098;149.999089;149.999081;149.999072;149.999064;149.999056;149.999048;149.99904;149.999032;149.999024;149.999017;149.99901;149.999002;149.998995;149.998989;149.998982;149.998975;149.998969;149.998963;149.998957;149.998951;149.998945;149.99894;149.998934;149.998929;149.998924;149.99892;149.998915;149.99891;149.998906;149.998902;149.998898;149.998895;149.998891;149.998888;149.998885;149.998882;149.998879;149.998876;149.998874;149.998872;149.99887;149.998868;149.998867;149.998865;149.998864;149.998863;149.998863;149.998862;149.998862;149.998861
149.999342;149.999336;149.99933;149.999324;149.999317;149.999312;149.999306;149.9993;149.999294;149.999289;149.999283;149.999278;149.999273;149.999268;149.999263;149.999258;149.999253;149.999248;149.999244;149.999239;149.999235;149.999231;149.999227;149.999223;149.999219;149.999216;149.999212;149.999209;149.999206;149.999203;149.9992;149.999197;149.999194;149.999192;149.999189;149.999187;149.999185;149.999183;149.999181;149.999179;149.999178;149.999176;149.999175;149.999174;149.999173;149.999172;149.999171;149.999171;149.99917;149.99917;149.99917
149.999521;149.999516;149.999511;149.999507;149.999502;149.999498;149.999494;149.99949;149.999485;149.999481;149.999477;149.999474;149.99947;149.999466;149.999462;149.999459;149.999455;149.999452;149.999449;149.999446;149.999442;149.999439;149.999436;149.999434;149.999431;149.999428;149.999426;149.999423;149.999421;149.999419;149.999416;149.999414;149.999412;149.999411;149.999409;149.999407;149.999406;149.999404;149.999403;149.999402;149.9994;149.999399;149.999399;149.999398;149.999397;149.999396;149.999396;149.999395;149.999395;149.999395;149.999395
149.99965;149.999647;149.999644;149.99964;149.999637;149.999634;149.999631;149.999628;149.999625;149.999622;149.999619;149.999616;149.999613;149.999611;149.999608;149.999605;149.999603;149.999601;149.999598;149.999596;149.999594;149.999591;149.999589;149.999587;149.999585;149.999583;149.999581;149.99958;149.999578;149.999576;149.999575;149.999573;149.999572;149.99957;149.999569;149.999568;149.999567;149.999566;149.999565;149.999564;149.999563;149.999562;149.999561;149.999561;149.99956;149.99956;149.99956;149.999559;149.999559;149.999559;149.999559
149.999745;149.999743;149.99974;149.999738;149.999736;149.999733;149.999731;149.999729;149.999727;149.999724;149.999722;149.99972;149.999718;149.999716;149.999714;149.999712;149.999711;149.999709;149.999707;149.999705;149.999704;149.999702;149.9997;149.999699;149.999698;149.999696;149.999695;149.999693;149.999692;149.999691;149.99969;149.999689;149.999688;149.999687;149.999686;149.999685;149.999684;149.999683;149.999683;149.999682;149.999681;149.999681;149.99968;149.99968;149.999679;149.999679;149.999679;149.999679;149.999678;149.999678;149.999678
149.999814;149.999812;149.999811;149.999809;149.999807;149.999806;149.999804;149.999802;149.999801;149.999799;149.999798;149.999796;149.999795;149.999793;149.999792;149.99979;149.999789;149.999788;149.999786;149.999785;149.999784;149.999783;149.999782;149.999781;149.999779;149.999778;149.999777;149.999777;149.999776;149.999775;149.999774;149.999773;149.999772;149.999772;149.999771;149.99977;149.99977;149.999769;149.999769;149.999768;149.999768;149.999767;149.999767;149.999767;149.999766;149.999766;149.999766;149.999766;149.999766;149.999766;149.999765
149.999865;149.999863;149.999862;149.999861;149.999859;149.999858;149.999857;149.999856;149.999855;149.999854;149.999852;149.999851;149.99985;149.999849;149.999848;149.999847;149.999846;149.999845;149.999844;149.999843;149.999842;149.999842;149.999841;149.99984;149.999839;149.999838;149.999838;149.999837;149.999836;149.999836;149.999835;149.999835;149.999834;149.999834;149.999833;149.999833;149.999832;149.999832;149.999831;149.999831;149.999831;149.99983;149.99983;149.99983;149.99983;149.999829;149.999829;149.999829;149.999829;149.999829;149.999829
149.999901;149.9999;149.999899;149.999898;149.999898;149.999897;149.999896;149.999895;149.999894;149.999893;149.999892;149.999892;149.999891;149.99989;149.999889;149.999889;149.999888;149.999887;149.999886;149.999886;149.999885;149.999885;149.999884;149.999883;149.999883;149.999882;149.999882;149.999881;149.999881;149.99988;149.99988;149.999879;149.999879;149.999879;149.999878;149.999878;149.999878;149.999877;149.999877;149.999877;149.999877;149.999876;149.999876;149.999876;149.999876;149.999876;149.999876;149.999875;149.999875;149.999875;149.999875
149.999928;149.999927;149.999927;149.999926;149.999925;149.999925;149.999924;149.999923;149.999923;149.999922;149.999922;149.999921;149.99992;149.99992;149.999919;149.999919;149.999918;149.999918;149.999917;149.999917;149.999916;149.999916;149.999915;149.999915;149.999915;149.999914;149.999914;149.999913;149.999913;149.999913;149.999912;149.999912;149.999912;149.999912;149.999911;149.999911;149.999911;149.999911;149.99991;149.99991;149.99991;149.99991;149.99991;149.99991;149.999909;149.999909;149.999909;149.999909;149.999909;149.999909;149.999909
149.999948;149.999947;149.999947;149.999946;149.999946;149.999945;149.999945;149.999944;149.999944;149.999943;149.999943;149.999942;149.999942;149.999942;149.999941;149.999941;149.99994;149.99994;149.99994;149.999939;149.999939;149.999939;149.999938;149.999938;149.999938;149.999937;149.999937;149.999937;149.999937;149.999936;149.999936;149.999936;149.999936;149.999935;149.999935;149.999935;149.999935;149.999935;149.999935;149.999934;149.999934;149.999934;149.999934;149.999934;149.999934;149.999934;149.999934;149.999934;149.999934;149.999934;149.999934
149.999962;149.999961;149.999961;149.999961;149.99996;149.99996;149.99996;149.999959;149.999959;149.999959;149.999958;149.999958;149.999958;149.999957;149.999957;149.999957;149.999957;149.999956;149.999956;149.999956;149.999956;149.999955;149.999955;149.999955;149.999955;149.999954;149.999954;149.999954;149.999954;149.999954;149.999953;149.999953;149.999953;149.999953;149.999953;149.999953;149.999953;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952;149.999952
149.999972;149.999972;149.999972;149.999971;149.999971;149.999971;149.999971;149.99997;149.99997;149.99997;149.99997;149.999969;149.999969;149.999969;149.999969;149.999969;149.999968;149.999968;149.999968;149.999968;149.999968;149.999967;149.999967;149.999967;149.999967;149.999967;149.999967;149.999966;149.999966;149.999966;149.999966;149.999966;149.999966;149.999966;149.999966;149.999966;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965;149.999965
149.99998;149.999979;149.999979;149.999979;149.999979;149.999979;149.999979;149.999978;149.999978;149.999978;149.999978;149.999978;149.999978;149.999977;149.999977;149.999977;149.999977;149.999977;149.999977;149.999976;149.999976;149.999976;149.999976;149.999976;149.999976;149.999976;149.999976;149.999976;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999975;149.999974;149.999974;149.999974;149.999974;149.999974;149.999974;149.999974;149.999974;149.999974
149.999985;149.999985;149.999985;149.999985;149.999985;149.999984;149.999984;149.999984;149.999984;149.999984;149.999984;149.999984;149.999984;149.999983;149.999983;149.999983;149.999983;149.999983;149.999983;149.999983;149.999983;149.999983;149.999983;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999982;149.999981;149.999981;149.999981;149.999981;149.999981;149.999981;149.999981;149.999981;149.999981;149.999981;149.999981;149.999981
149.999989;149.999989;149.999989;149.999989;149.999989;149.999989;149.999989;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999988;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999987;149.999986;149.999986;149.999986;149.999986;149.999986;149.999986;149.999986;149.999986;149.999986;149.999986;149.999986
149.999992;149.999992;149.999992;149.999992;149.999992;149.999992;149.999992;149.999992;149.999992;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.999991;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999;149.99999
149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999994;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993;149.999993
149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995;149.999995
149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996;149.999996
149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997;149.999997
149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998;149.999998
149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999
149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999
149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999
150;150;150;150;150;150;150;150;150;150;150;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999;149.999999
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150
